観測点番号,震度発表名称,機関,緯度,経度,メッシュコード,JCODE,AVS,ARV
2500236,白河市八幡小路＊,自治体,37.1264,140.2109,5540515622,8,471.6,0.869
2500320,須賀川市八幡山＊,防災科研,37.284197,140.368897,5540724921,9,322.7,1.2008
2500330,須賀川市八幡町（旧）＊,自治体,37.28,140.37,5540723941,9,319.6,1.2105
2500331,須賀川市長沼支所＊,自治体,37.2895,140.2119,5540714642,11,385.3,1.0324
2500332,須賀川市岩瀬支所（旧）＊,自治体,37.32,140.28,5540728214,8,397.8,1.0047
2500333,須賀川市八幡町（旧２）＊,自治体,37.28,140.37,5540723941,9,319.6,1.2105
2500335,須賀川市岩瀬支所＊,自治体,37.3177,140.2777,5540728211,8,418.5,0.9622
2500336,須賀川市牛袋町＊,自治体,37.28,140.35,5540723742,6,405.6,0.9882
2500337,須賀川市八幡町＊,自治体,37.2866,140.3726,5540724924,9,296.5,1.2906
2500420,二本松市郭内＊,自治体,37.6,140.43,5640332412,3,458.4,0.8904
2500430,二本松市金色＊,自治体,37.5848,140.4312,5640330412,3,320.1,1.2089
2500431,二本松市油井＊,自治体,37.6076,140.461,5640332644,8,495.7,0.833
2500432,二本松市小浜＊,自治体,37.5622,140.5094,5640247024,7,351.4,1.1167
2500433,二本松市針道（旧）＊,自治体,37.6,140.58,5640342612,10,455,0.896
2500434,二本松市針道＊,自治体,37.5976,140.5811,5640341632,7,351.4,1.1167
2500460,安達町油井＊,自治体,37.6,140.47,5640332721,8,499.3,0.8279
2500530,桑折町東大隅＊,自治体,37.8495,140.5165,5640641134,8,468.7,0.8737
2500730,国見町藤田（旧）＊,自治体,37.88,140.55,5640645431,9,296.9,1.2889
2500731,国見町藤田（旧２）＊,自治体,37.88,140.55,5640645431,9,296.9,1.2889
2500732,国見町藤田（旧３）＊,自治体,37.88,140.55,5640645431,9,296.9,1.2889
2500733,国見町藤田（旧４）＊,自治体,37.88,140.55,5640645431,9,296.9,1.2889
2500734,国見町藤田＊,自治体,37.8768,140.5492,5640645322,8,463.4,0.8822
2501230,川俣町五百田（旧）＊,自治体,37.67,140.6,5640440724,1,775.5,0.5689
2501231,川俣町樋ノ口＊,自治体,37.67,140.6,5640440724,1,775.5,0.5689
2501232,川俣町五百田＊,自治体,37.665,140.5984,5640349744,8,499.2,0.828
2501500,大玉村曲藤,気象庁,37.52,140.33,5640222614,1,641.3,0.6689
2501501,大玉村南小屋,気象庁,37.56,140.3338,5640227621,5,315.6,1.2236
2501530,大玉村玉井（旧）＊,自治体,37.53,140.37,5640223941,9,324.6,1.1947
2501531,大玉村玉井（旧２）＊,自治体,37.53,140.37,5640223941,9,324.6,1.1947
2501532,大玉村玉井＊,自治体,37.5344,140.3712,5640224921,8,482.3,0.8526
2502130,鏡石町不時沼＊,自治体,37.2529,140.3434,5540720714,9,302.9,1.2674
2502330,天栄村下松本（旧）＊,自治体,37.25,140.25,5540720011,10,437.6,0.9262
2502331,天栄村下松本＊,自治体,37.2556,140.2471,5540710942,8,524.8,0.7934
2502332,天栄村湯本支所＊,自治体,37.2733,140.0219,5540702144,8,534.4,0.7813
2502430,西郷村熊倉＊,自治体,37.1417,140.1554,5540517212,8,446.9,0.9098
2502730,泉崎村泉崎（旧）＊,自治体,37.15,140.3,5540528411,10,444.9,0.9133
2502731,泉崎村泉崎＊,自治体,37.1571,140.2953,5540528343,9,345,1.1343
2502830,中島村滑津＊,自治体,37.1488,140.3502,5540527833,9,312.8,1.2331
2502930,矢吹町一本木＊,自治体,37.2013,140.3386,5540624711,9,305.7,1.2574
2503101,棚倉町棚倉中居野,気象庁,37.0292,140.3802,5540433032,8,505.2,0.8196
2503120,棚倉町棚倉舘ヶ丘＊,防災科研,37.0217,140.377497,5540432031,1,775.5,0.5689
2503220,矢祭町東舘下上野内＊,自治体,36.87,140.43,5540234414,8,504.4,0.8207
2503221,矢祭町戸塚＊,防災科研,36.886444,140.416556,5540236314,10,402.7,0.9943
2503230,矢祭町東舘＊,自治体,36.8714,140.4248,5540234342,11,366.2,1.0781
2503330,塙町塙＊,自治体,36.9573,140.4095,5540334244,10,422.6,0.9543
2503430,鮫川村赤坂中野＊,自治体,37.0423,140.5097,5540445022,1,775.5,0.5689
2503530,石川町下泉＊,自治体,37.15,140.45,5540538522,3,392.7,1.0158
2503531,石川町長久保＊,自治体,37.1571,140.4469,5540538544,3,355.2,1.1066
2503630,玉川村小高＊,自治体,37.2107,140.409,5540635223,8,516.9,0.8038
2503730,平田村永田（旧）＊,自治体,37.22,140.57,5540646523,1,775.5,0.5689
2503731,平田村永田＊,自治体,37.218,140.5702,5540646521,10,474.8,0.8641
2503830,浅川町浅川＊,自治体,37.081,140.4128,5540439331,8,497.3,0.8307
2503900,古殿町松川横川,気象庁,37.0909,140.5611,5540540444,1,775.5,0.5689
2503930,古殿町松川新桑原＊,自治体,37.0891,140.5557,5540540432,10,446.1,0.9113
2504030,三春町大町＊,自治体,37.441,140.4925,5640132934,1,775.5,0.5689
2504120,小野町中通＊,防災科研,37.277797,140.634897,5540753024,10,472.7,0.8674
2504130,小野町小野新町＊,自治体,37.2868,140.6263,5540754013,10,466.3,0.8775
2504700,田村市船引町（旧）,気象庁,37.43,140.57,5640141541,1,775.5,0.5689
2504701,田村市船引町,気象庁,37.4401,140.5765,5640142633,8,521,0.7984
2504730,田村市滝根町（旧）＊,自治体,37.32,140.65,5540758213,1,775.5,0.5689
2504731,田村市大越町＊,自治体,37.5976,140.5811,5640341632,7,351.4,1.1167
2504732,田村市都路町（旧）＊,自治体,37.43,140.8,5640161431,1,775.5,0.5689
2504733,田村市常葉町＊,自治体,37.4375,140.6441,5640152141,8,541.4,0.7727
2504734,田村市都路町＊,自治体,37.4361,140.7947,5640162323,10,457.7,0.8916
2504735,田村市滝根町＊,自治体,37.3216,140.6576,5540758241,8,528.2,0.7891
2504760,常葉町常葉＊,自治体,37.43,140.65,5640151231,10,477.6,0.8597
2504830,福島伊達市前川原＊,自治体,37.8202,140.5084,5640548023,14,183.8,1.9397
2504831,福島伊達市梁川町＊,自治体,37.8455,140.6014,5640641813,13,179.5,1.9795
2504832,福島伊達市保原町＊,自治体,37.8192,140.563,5640548513,13,176.7,2.006
2504833,福島伊達市霊山町＊,自治体,37.7773,140.5961,5640543723,10,382.7,1.0385
2504834,福島伊達市月舘町（旧）＊,自治体,37.73,140.6,5640447742,8,496.9,0.8313
2504835,福島伊達市月舘町＊,自治体,37.7338,140.6079,5640448821,10,393.5,1.014
2504860,保原町宮下＊,自治体,37.82,140.55,5640548413,12,236.2,1.5662
2504930,本宮市本宮＊,自治体,37.5132,140.3939,5640231141,10,410.9,0.9775
2504931,本宮市糠沢＊,自治体,37.5,140.43,5640230412,1,775.5,0.5689
2504932,本宮市白岩＊,自治体,37.5075,140.454,5640230634,1,775.5,0.5689
2510000,いわき市小名浜,気象庁,36.9479,140.9033,5540373232,16,260.2,1.4425
2510001,いわき市三和町,気象庁,37.1048,140.7983,5540562342,1,775.5,0.5689
2510020,いわき市平四ツ波＊,防災科研,37.091097,140.9035,5540570234,3,446.7,0.9102
2510021,いわき市錦町＊,防災科研,36.9069,140.7929,5540268334,16,260.2,1.4425
2510030,いわき市平梅本（旧）＊,自治体,37.05,140.88,5540476012,12,206.7,1.7547
2510031,いわき市平梅本（旧２）＊,自治体,37.05,140.88,5540476012,12,206.7,1.7547
2510032,いわき市平梅本（旧３）＊,自治体,37.05,140.88,5540476012,12,206.7,1.7547
2510033,いわき市平梅本＊,自治体,37.0505,140.8877,5540476111,13,166.7,2.1083
2510230,相馬市中村（旧）＊,自治体,37.8,140.92,5640576321,10,236.2,1.5664
2510231,相馬市中村（旧２）＊,自治体,37.8,140.92,5640576321,10,236.2,1.5664
2510232,相馬市中村＊,自治体,37.7966,140.9196,5640575341,10,240.5,1.5425
2510320,福島広野町下北迫大谷地原＊,防災科研,37.2342,141.001597,5541608011,8,444.1,0.9147
2510330,福島広野町下北迫苗代替＊,自治体,37.2146,140.9945,5540675943,3,384.1,1.0353
2510430,楢葉町北田＊,自治体,37.2826,140.9935,5540773934,8,444.4,0.9142
2510530,富岡町本岡＊,自治体,37.3433,141.0129,5641001111,10,286.8,1.3278
2510600,川内村下川内,気象庁,37.3695,140.8712,5640064923,1,775.5,0.5689
2510620,川内村上川内小山平＊,防災科研,37.336397,140.813197,5640060513,1,775.5,0.5689
2510630,川内村上川内早渡＊,自治体,37.3379,140.8093,5640060441,10,470.2,0.8712
2510720,大熊町野上＊,防災科研,37.4061,140.9632,5640078731,8,454.9,0.8963
2510730,大熊町下野上＊,自治体,37.4,140.98,5640078812,8,444.7,0.9137
2510731,大熊町大川原＊,自治体,37.3835,140.9584,5640076621,8,475.2,0.8634
2510830,双葉町新山（旧）＊,自治体,37.45,141.02,5641104121,10,270.6,1.3952
2510831,双葉町新山＊,自治体,37.45,141.02,5641104121,10,270.6,1.3952
2510832,双葉町両竹＊,自治体,37.4654,141.0263,5641105233,16,260.2,1.4425
2510900,浪江町幾世橋,気象庁,37.4945,140.9997,5640179924,8,367.9,1.0737
2511020,葛尾村落合関下＊,自治体,37.5,140.77,5640260121,1,775.5,0.5689
2511030,葛尾村落合落合＊,自治体,37.5035,140.7645,5640260113,10,468.4,0.8742
2511130,新地町谷地小屋（旧）＊,自治体,37.88,140.92,5640675341,15,207.5,1.749
2511131,新地町谷地小屋（旧２）＊,自治体,37.88,140.92,5640675341,15,207.5,1.749
2511132,新地町谷地小屋＊,自治体,37.8764,140.9196,5640675321,15,207.5,1.749
2511430,飯舘村伊丹沢（旧）＊,自治体,37.68,140.73,5640451832,1,775.5,0.5689
2511431,飯舘村伊丹沢＊,自治体,37.6792,140.7352,5640451842,1,775.5,0.5689
2511500,南相馬市原町区三島町,気象庁,37.6413,140.9558,5640376634,8,421.2,0.9569
2511501,南相馬市鹿島区栃窪,気象庁,37.7246,140.8874,5640476044,10,347.8,1.1265
2511520,南相馬市原町区高見町＊,防災科研,37.6385,140.9849,5640376842,8,383.1,1.0374
2511530,南相馬市原町区本町＊,自治体,37.6422,140.9573,5640377621,8,422.5,0.9545
2511531,南相馬市鹿島区（旧）＊,自治体,37.7,140.97,5640474721,12,197.2,1.8267
2511532,南相馬市小高区（旧）＊,自治体,37.57,141,5641208013,10,243.4,1.5269
2511533,南相馬市鹿島区西町＊,自治体,37.7015,140.9661,5640474712,12,197.5,1.8247
2511534,南相馬市小高区（旧２）＊,自治体,37.57,141,5641208013,10,243.4,1.5269
2511535,南相馬市小高区＊,自治体,37.5654,140.9924,5640277934,15,207.5,1.749
2520000,会津若松市材木町（旧）,気象庁,37.48,139.92,5639177341,11,362.2,1.0882
2520001,会津若松市材木町,気象庁,37.4884,139.9104,5639178242,11,363.1,1.086
2520021,会津若松市古川町＊,自治体,37.48,139.93,5639177432,11,363.2,1.0857
2520030,会津若松市東栄町＊,自治体,37.4948,139.9297,5639179414,11,365.6,1.0797
2520031,会津若松市北会津町＊,自治体,37.4915,139.8741,5639168944,11,361.9,1.0889
2520032,会津若松市河東町＊,自治体,37.5518,139.9259,5639276411,5,268.4,1.4049
2520120,喜多方市松山町＊,防災科研,37.6535,139.8633,5639368913,11,364.5,1.0825
2520130,喜多方市御清水（旧）＊,自治体,37.65,139.87,5639368921,11,362.5,1.0875
2520131,喜多方市熱塩加納町＊,自治体,37.7193,139.8724,5639466924,11,381.2,1.0419
2520132,喜多方市塩川町（旧）＊,自治体,37.6,139.88,5639372012,11,357.5,1.1005
2520133,喜多方市山都町（旧）＊,自治体,37.65,139.77,5639368121,8,515.9,0.8051
2520134,喜多方市高郷町＊,自治体,37.6036,139.7554,5639362014,8,496.9,0.8313
2520135,喜多方市御清水＊,自治体,37.6511,139.8747,5639368922,11,362.7,1.087
2520136,喜多方市塩川町＊,自治体,37.5965,139.889,5639371131,11,355.9,1.1048
2520137,喜多方市山都町＊,自治体,37.6432,139.77,5639367121,8,500.1,0.8267
2520320,下郷町高陦＊,防災科研,37.307697,139.9,5539776233,8,550.8,0.7615
2520330,下郷町塩生＊,自治体,37.2556,139.8721,5539760942,8,533.9,0.7819
2520520,檜枝岐村上河原＊,防災科研,37.0159,139.380097,5539431034,10,544.2,0.7692
2520530,檜枝岐村下ノ原（旧）＊,自治体,37.02,139.38,5539432014,1,775.5,0.5689
2520531,檜枝岐村下ノ原（旧２）＊,自治体,37.02,139.38,5539432014,1,775.5,0.5689
2520532,檜枝岐村下ノ原＊,自治体,37.0241,139.3889,5539432133,8,562.4,0.7481
2520820,只見町黒谷＊,防災科研,37.30365,139.3618,5539726824,8,534.2,0.7816
2520830,只見町只見＊,自治体,37.3488,139.3161,5639021534,8,507.9,0.8159
2520870,只見通報所,気象庁,37.35,139.32,5639022521,8,502.2,0.8237
2521130,北塩原村北山（旧）＊,自治体,37.65,139.93,5639378412,11,376.2,1.0536
2521131,北塩原村北山＊,自治体,37.6557,139.9374,5639378442,8,529.2,0.7878
2521400,西会津町野沢（旧）,気象庁,37.58,139.65,5639259231,8,488.9,0.8428
2521401,西会津町野沢,気象庁,37.5871,139.6487,5639350124,8,448.9,0.9064
2521420,西会津町登世島＊,防災科研,37.6002,139.6467,5639352121,8,493.7,0.8359
2521630,磐梯町磐梯（旧）＊,自治体,37.57,139.98,5639278814,5,320.4,1.2081
2521631,磐梯町磐梯＊,自治体,37.5621,139.9888,5639277913,5,287.5,1.3249
2521700,猪苗代町城南,気象庁,37.5589,140.1049,5640207812,13,188.8,1.8963
2521720,猪苗代町千代田＊,防災科研,37.5474,140.107797,5640205841,15,187,1.9112
2521770,猪苗代測候所,気象庁,37.57,140.12,5640208923,8,488.6,0.8433
2521830,会津坂下町市中三番甲＊,自治体,37.5615,139.8216,5639267523,11,351.6,1.1161
2521930,湯川村笈川（旧）＊,自治体,37.57,139.88,5639278014,11,359.8,1.0945
2521931,湯川村笈川＊,自治体,37.57,139.88,5639278014,11,359.8,1.0945
2521932,湯川村清水田＊,自治体,37.5651,139.8871,5639277044,11,348.6,1.1242
2522000,柳津町大成沢,気象庁,37.4096,139.7011,5639059611,8,538.5,0.7762
2522030,柳津町柳津（旧）＊,自治体,37.53,139.72,5639253741,10,414.6,0.9698
2522031,柳津町柳津＊,自治体,37.5262,139.7195,5639253721,8,509.7,0.8135
2522530,三島町宮下＊,自治体,37.4704,139.6445,5639156123,8,523,0.7958
2522630,福島金山町川口＊,自治体,37.4539,139.5243,5639144124,8,531.8,0.7845
2522730,福島昭和村下中津川（旧）＊,自治体,37.33,139.62,5539749941,10,478.9,0.8578
2522731,福島昭和村下中津川＊,自治体,37.3354,139.6107,5639040822,10,476.7,0.8612
2522830,会津美里町高田庁舎（旧）＊,自治体,37.47,139.83,5639166614,11,366.7,1.0768
2522831,会津美里町本郷庁舎（旧）＊,自治体,37.45,139.88,5639174012,11,367.1,1.0758
2522832,会津美里町新鶴庁舎（旧）＊,自治体,37.52,139.83,5639262614,11,366.7,1.0768
2522833,会津美里町本郷庁舎＊,自治体,37.4531,139.8843,5639174023,11,364.3,1.083
2522834,会津美里町新鶴庁舎＊,自治体,37.5115,139.8294,5639261614,11,365.2,1.0806
2522835,会津美里町高田庁舎＊,自治体,37.4599,139.8412,5639165712,11,369.5,1.0698
2522900,南会津町田島（旧）,気象庁,37.2,139.77,5539664121,8,546.3,0.7668
2522901,南会津町田島,気象庁,37.2002,139.7732,5539664122,8,537.4,0.7776
2522920,南会津町界＊,防災科研,37.265997,139.5386,5539741333,10,481.4,0.854
2522921,南会津町滝原＊,防災科研,37.07,139.6808,5539458414,1,641.3,0.6689
2522930,南会津町松戸原（旧）＊,自治体,37.1,139.53,5539542212,1,641.3,0.6689
2522931,南会津町古町＊,自治体,37.1759,139.5254,5539641211,10,488.4,0.8436
2522932,南会津町山口＊,自治体,37.2232,139.5381,5539646333,10,485.5,0.8478
2522933,南会津町松戸原＊,自治体,37.0926,139.5334,5539541221,8,564.8,0.7453
3000000,水戸市金町（旧）,気象庁,36.38,140.47,5440435741,9,265,1.4204
3000001,水戸市金町,気象庁,36.3816,140.468,5440435734,9,261.9,1.4345
3000020,水戸市千波町（旧）＊,自治体,36.37,140.45,5440434524,13,158.6,2.1995
3000021,水戸市千波町＊,防災科研,36.366472,140.454278,5440433634,9,277.5,1.3655
3000030,水戸市中央＊,自治体,36.37,140.47,5440434723,20,200,1.8052
3000031,水戸市内原町（旧）＊,自治体,36.37,140.35,5440424724,9,244.6,1.5207
3000032,水戸市内原町＊,自治体,36.3625,140.3563,5440423841,9,246.7,1.5094
3000033,水戸市栗崎町＊,自治体,36.3486,140.5185,5440441134,8,272.1,1.3885
3000120,日立市助川小学校＊,防災科研,36.5915,140.645297,5440750143,9,305.1,1.2595
3000130,日立市役所（旧）＊,自治体,36.6,140.65,5440752211,9,292.9,1.304
3000131,日立市十王町友部＊,自治体,36.6781,140.6835,5540051423,8,439.1,0.9235
3000132,日立市役所＊,自治体,36.5992,140.6515,5440751233,9,286.6,1.3284
3000200,常陸太田市町屋町,気象庁,36.614,140.5653,5440743531,1,775.5,0.5689
3000230,常陸太田市金井町（旧）＊,自治体,36.53,140.53,5440643232,13,168.3,2.0906
3000231,常陸太田市高柿町（旧）＊,自治体,36.55,140.47,5440636721,13,175,2.0228
3000232,常陸太田市町田町＊,自治体,36.6243,140.4819,5440734843,8,476.5,0.8615
3000233,常陸太田市大中町＊,自治体,36.7329,140.4901,5540037933,1,775.5,0.5689
3000234,常陸太田市金井町＊,自治体,36.5383,140.531,5440644232,13,169.4,2.0794
3000235,常陸太田市高柿町＊,自治体,36.5587,140.4619,5440637622,1,641.3,0.6689
3000320,高萩市安良川＊,防災科研,36.706097,140.706797,5540054641,15,193.2,1.8586
3000330,高萩市本町（旧）＊,自治体,36.72,140.72,5540056723,15,190.9,1.8779
3000331,高萩市下手綱＊,自治体,36.73,140.7,5540057542,8,421.5,0.9564
3000332,高萩市本町＊,自治体,36.7166,140.7186,5540055734,17,194.5,1.8484
3000430,北茨城市磯原町＊,自治体,36.8019,140.751,5540166011,3,432.9,0.9349
3000440,北茨城市中郷町＊,自治体,36.7808,140.732,5540153841,17,194.5,1.8484
3000520,笠間市石井＊,防災科研,36.3851,140.2372,5440416822,9,279,1.3594
3000530,笠間市石井（旧）＊,自治体,36.38,140.23,5440415832,13,179,1.9843
3000531,笠間市中央＊,自治体,36.3453,140.3044,5440421414,9,262.8,1.4306
3000532,笠間市下郷＊,自治体,36.3012,140.2927,5440326312,9,257.8,1.4538
3000533,笠間市石井（旧２）＊,自治体,36.38,140.23,5440415832,13,179,1.9843
3000534,笠間市笠間＊,自治体,36.383,140.2522,5440425033,8,431.1,0.9382
3000600,ひたちなか市山ノ上町,気象庁,36.3405,140.5868,5440440644,9,224.5,1.6356
3000620,ひたちなか市南神敷台＊,防災科研,36.352297,140.595497,5440442723,9,241.1,1.5391
3000630,ひたちなか市東石川（旧）＊,自治体,36.4,140.53,5440448212,9,250.1,1.4919
3000631,ひたちなか市東石川＊,自治体,36.3966,140.5349,5440447242,9,234.9,1.574
3000730,茨城町小堤＊,自治体,36.2869,140.4245,5440334324,15,164.6,2.1305
3001430,大洗町磯浜町＊,自治体,36.3134,140.5749,5440347542,16,260.2,1.4425
